Position,Coverage,Identity
87219,936.00,1.00
87220,933.00,0.98
87221,939.00,1.00
87222,934.00,0.99
87223,931.00,1.00
87224,930.00,1.00
87225,935.00,1.00
87226,952.00,1.00
87227,948.00,1.00
87228,950.00,1.00
87229,949.00,1.00
87230,955.00,0.98
87231,951.00,1.00
87232,949.00,1.00
87233,944.00,0.99
87234,949.00,1.00
87235,949.00,1.00
87236,952.00,0.99
87237,961.00,0.99
87238,957.00,1.00
87239,965.00,1.00
87240,972.00,0.99
87241,975.00,0.99
87242,972.00,1.00
87243,969.00,1.00
87244,972.00,1.00
87245,981.00,1.00
87246,980.00,1.00
87247,988.00,1.00
87248,998.00,1.00
87249,997.00,1.00
87250,1007.00,1.00
87251,1007.00,1.00
87252,1012.00,1.00
87253,1011.00,1.00
87254,1009.00,1.00
87255,1015.00,1.00
87256,1016.00,1.00
87257,1018.00,1.00
87258,1027.00,1.00
87259,1034.00,0.99
87260,1045.00,0.98
87261,1049.00,0.99
87262,1054.00,1.00
87263,1056.00,0.99
87264,1054.00,0.99
87265,1056.00,0.99
87266,1055.00,0.99
87267,1057.00,1.00
87268,1057.00,1.00
87269,1064.00,1.00
87270,1063.00,1.00
87271,1064.00,0.99
87272,1064.00,1.00
87273,1061.00,0.99
87274,1064.00,1.00
87275,1070.00,1.00
87276,1075.00,0.99
87277,1079.00,1.00
87278,1078.00,1.00
87279,1078.00,1.00
87280,1074.00,1.00
87281,1067.00,1.00
87282,1065.00,1.00
87283,1076.00,1.00
87284,1075.00,0.99
87285,1077.00,1.00
87286,1084.00,0.99
87287,1089.00,1.00
87288,1094.00,0.99
87289,1094.00,0.99
87290,1096.00,0.99
87291,1101.00,0.99
87292,1102.00,1.00
87293,1093.00,1.00
87294,1090.00,1.00
87295,1092.00,1.00
87296,1094.00,1.00
87297,1095.00,1.00
87298,1087.00,1.00
87299,1094.00,1.00
87300,1093.00,0.99
87301,1090.00,0.99
87302,1093.00,1.00
87303,1096.00,0.99
87304,1095.00,1.00
87305,1093.00,1.00
87306,1098.00,1.00
87307,1094.00,0.99
87308,1100.00,1.00
87309,1089.00,1.00
87310,1100.00,1.00
87311,1091.00,0.99
87312,1099.00,1.00
87313,1089.00,0.99
87314,1083.00,1.00
87315,1085.00,1.00
87316,1077.00,1.00
87317,1075.00,1.00
87318,1079.00,1.00
87319,1074.00,1.00
87320,1078.00,1.00
87321,1077.00,0.99
87322,1072.00,1.00
87323,1068.00,1.00
87324,1071.00,1.00
87325,1073.00,1.00
87326,1071.00,1.00
87327,1071.00,1.00
87328,1067.00,1.00
87329,1059.00,1.00
87330,1056.00,0.99
87331,1057.00,1.00
87332,1051.00,1.00
87333,1049.00,1.00
87334,1058.00,1.00
87335,1060.00,1.00
87336,1065.00,1.00
87337,1061.00,1.00
87338,1063.00,1.00
87339,1069.00,1.00
87340,1070.00,0.99
87341,1072.00,1.00
87342,1072.00,1.00
87343,1073.00,0.99
87344,1071.00,1.00
87345,1070.00,1.00
87346,1068.00,0.99
87347,1068.00,1.00
87348,1066.00,1.00
87349,1070.00,1.00
87350,1066.00,1.00
87351,1065.00,1.00
87352,1056.00,0.98
87353,1055.00,1.00
87354,1061.00,1.00
87355,1060.00,1.00
87356,1060.00,0.99
87357,1060.00,1.00
87358,1064.00,0.99
87359,1058.00,1.00
87360,1060.00,1.00
87361,1059.00,1.00
87362,1057.00,1.00
87363,1069.00,1.00
87364,1067.00,1.00
87365,1072.00,1.00
87366,1073.00,0.99
87367,1065.00,1.00
87368,1070.00,0.99
87369,1060.00,1.00
87370,1060.00,1.00
87371,1051.00,0.99
87372,1050.00,1.00
87373,1056.00,1.00
87374,1067.00,0.99
87375,1059.00,0.99
87376,1048.00,1.00
87377,1053.00,1.00
87378,1058.00,0.99
87379,1068.00,1.00
87380,1068.00,0.99
87381,1069.00,1.00
87382,1074.00,1.00
87383,1065.00,0.99
87384,1071.00,0.99
87385,1078.00,1.00
87386,1072.00,1.00
87387,1065.00,1.00
87388,1061.00,0.99
87389,1056.00,0.98
87390,1058.00,0.99
87391,1054.00,1.00
87392,1058.00,0.99
87393,1070.00,1.00
87394,1069.00,1.00
87395,1063.00,1.00
87396,1052.00,0.00
87397,1056.00,1.00
87398,1057.00,0.99
87399,1051.00,0.99
87400,1057.00,1.00
87401,1054.00,0.99
87402,1055.00,1.00
87403,1072.00,0.99
87404,1071.00,0.97
87405,1068.00,0.99
87406,1068.00,1.00
87407,1064.00,0.99
87408,1069.00,1.00
87409,1066.00,0.99
87410,1058.00,1.00
87411,1058.00,0.99
87412,1060.00,0.99
87413,1054.00,1.00
87414,1044.00,1.00
87415,1052.00,0.99
87416,1054.00,0.99
87417,1065.00,1.00
87418,1066.00,0.99
87419,1072.00,1.00
87420,1079.00,1.00
87421,1077.00,1.00
87422,1075.00,0.99
87423,1087.00,0.99
87424,1085.00,1.00
87425,1084.00,1.00
87426,1086.00,0.99
87427,1080.00,1.00
87428,1076.00,1.00
87429,1075.00,1.00
87430,1084.00,1.00
87431,1086.00,0.99
87432,1087.00,1.00
87433,1089.00,0.99
87434,1084.00,0.99
87435,1082.00,1.00
87436,1075.00,0.99
87437,1074.00,0.99
87438,1078.00,0.99
87439,1075.00,0.99
87440,1075.00,0.98
87441,1079.00,1.00
87442,1082.00,1.00
87443,1086.00,0.99
87444,1086.00,1.00
87445,1086.00,0.99
87446,1084.00,0.99
87447,1091.00,0.99
87448,1094.00,1.00
87449,1093.00,0.99
87450,1099.00,0.99
87451,1104.00,0.99
87452,1105.00,0.99
87453,1106.00,0.99
87454,1111.00,0.99
87455,1117.00,1.00
87456,1117.00,1.00
87457,1119.00,0.99
87458,1111.00,0.99
87459,1104.00,1.00
87460,1099.00,1.00
87461,1086.00,1.00
87462,1085.00,0.99
87463,1079.00,0.99
87464,1066.00,0.99
87465,1068.00,1.00
87466,1070.00,0.99
87467,1069.00,0.99
87468,1074.00,0.99
87469,1068.00,0.99
87470,1075.00,1.00
87471,1074.00,1.00
87472,1086.00,1.00
87473,1099.00,1.00
87474,1110.00,1.00
87475,1104.00,0.99
87476,1108.00,0.99
87477,1117.00,1.00
87478,1119.00,1.00
87479,1111.00,1.00
87480,1111.00,0.99
87481,1126.00,0.99
87482,1131.00,0.99
87483,1131.00,0.98
87484,1137.00,0.99
87485,1130.00,1.00
87486,1133.00,0.99
87487,1149.00,0.99
87488,1151.00,0.99
87489,1142.00,0.99
87490,1142.00,0.98
87491,1149.00,0.99
87492,1149.00,0.99
87493,1152.00,0.99
87494,1150.00,0.99
87495,1146.00,0.99
87496,1145.00,0.99
87497,1144.00,1.00
87498,1148.00,1.00
87499,1145.00,0.99
87500,1146.00,1.00
87501,1153.00,0.99
87502,1155.00,0.99
87503,1159.00,1.00
87504,1150.00,1.00
87505,1149.00,0.99
87506,1156.00,0.99
87507,1151.00,1.00
87508,1153.00,1.00
87509,1154.00,0.99
87510,1159.00,0.99
87511,1156.00,1.00
87512,1159.00,0.99
87513,1169.00,0.99
87514,1162.00,0.99
87515,1167.00,0.99
87516,1167.00,0.99
87517,1170.00,0.99
87518,1174.00,0.99
87519,1176.00,1.00
87520,1195.00,1.00
87521,1203.00,0.99
87522,1206.00,0.98
87523,1208.00,0.99
87524,1209.00,1.00
87525,1202.00,1.00
87526,1199.00,0.99
87527,1198.00,1.00
87528,1200.00,1.00
87529,1191.00,0.99
87530,1184.00,0.99
87531,1186.00,1.00
87532,1194.00,1.00
87533,1198.00,0.98
87534,1204.00,1.00
87535,1194.00,0.99
87536,1182.00,0.00
87537,1182.00,0.00
87538,1182.00,0.00
87539,1182.00,0.00
87540,1182.00,0.00
87541,1187.00,0.99
87542,1188.00,0.99
87543,1188.00,0.99
87544,1188.00,0.99
87545,1183.00,0.98
87546,1178.00,0.99
87547,1176.00,0.99
87548,1173.00,1.00
87549,1166.00,0.99
87550,1161.00,0.99
87551,1175.00,0.99
87552,1175.00,0.99
87553,1166.00,1.00
87554,1162.00,0.99
87555,1164.00,0.99
87556,1159.00,0.99
87557,1156.00,0.99
87558,1145.00,0.99
87559,1145.00,0.99
87560,1144.00,0.99
87561,1141.00,0.99
87562,1143.00,0.99
87563,1140.00,1.00
87564,1140.00,0.99
87565,1147.00,0.99
87566,1140.00,0.99
87567,1133.00,0.00
87568,1139.00,0.99
87569,1139.00,1.00
87570,1141.00,1.00
87571,1132.00,1.00
87572,1128.00,0.99
87573,1118.00,0.99
87574,1118.00,0.99
87575,1108.00,1.00
87576,1100.00,0.99
87577,1102.00,0.99
87578,1099.00,0.99
87579,1089.00,1.00
87580,1091.00,0.99
87581,1088.00,1.00
87582,1085.00,0.99
87583,1093.00,1.00
87584,1111.00,1.00
87585,1105.00,0.99
87586,1105.00,1.00
87587,1104.00,1.00
87588,1112.00,1.00
87589,1110.00,0.99
87590,1109.00,0.99
87591,1116.00,1.00
87592,1112.00,0.99
87593,1113.00,1.00
87594,1109.00,0.99
87595,1115.00,0.99
87596,1112.00,0.99
87597,1103.00,1.00
87598,1107.00,1.00
87599,1106.00,1.00
87600,1107.00,0.99
87601,1108.00,1.00
87602,1099.00,1.00
87603,1090.00,1.00
87604,1093.00,1.00
87605,1097.00,1.00
87606,1092.00,1.00
87607,1089.00,0.99
87608,1085.00,1.00
87609,1073.00,0.99
87610,1078.00,0.99
87611,1075.00,0.99
87612,1070.00,1.00
87613,1072.00,1.00
87614,1080.00,1.00
87615,1083.00,1.00
87616,1088.00,0.99
87617,1099.00,0.99
87618,1109.00,1.00
87619,1113.00,1.00
87620,1115.00,1.00
87621,1122.00,0.99
87622,1122.00,1.00
87623,1122.00,1.00
87624,1121.00,0.99
87625,1126.00,1.00
87626,1119.00,1.00
87627,1111.00,1.00
87628,1109.00,1.00
87629,1104.00,1.00
87630,1095.00,0.99
87631,1092.00,0.99
87632,1092.00,0.99
87633,1091.00,1.00
87634,1098.00,0.99
87635,1097.00,1.00
87636,1100.00,0.99
87637,1097.00,0.99
87638,1100.00,0.99
87639,1099.00,0.99
87640,1096.00,0.99
87641,1096.00,1.00
87642,1094.00,0.99
87643,1083.00,0.99
87644,1082.00,1.00
87645,1086.00,0.99
87646,1090.00,1.00
87647,1081.00,0.99
87648,1080.00,1.00
87649,1076.00,1.00
87650,1080.00,0.99
87651,1081.00,1.00
87652,1086.00,1.00
87653,1085.00,0.99
87654,1076.00,0.99
87655,1082.00,1.00
87656,1085.00,0.99
87657,1078.00,1.00
87658,1081.00,1.00
87659,1077.00,0.99
87660,1079.00,0.99
87661,1073.00,1.00
87662,1077.00,0.99
87663,1079.00,0.99
87664,1080.00,1.00
87665,1078.00,1.00
87666,1085.00,0.99
87667,1094.00,0.99
87668,1088.00,1.00
87669,1086.00,1.00
87670,1086.00,0.98
87671,1081.00,1.00
87672,1088.00,0.99
87673,1082.00,0.99
87674,1078.00,1.00
87675,1072.00,1.00
87676,1076.00,1.00
87677,1069.00,1.00
87678,1067.00,1.00
87679,1066.00,1.00
87680,1059.00,1.00
87681,1060.00,1.00
87682,1066.00,0.99
87683,1062.00,1.00
87684,1059.00,1.00
87685,1060.00,0.99
87686,1064.00,1.00
87687,1053.00,1.00
87688,1056.00,0.99
87689,1048.00,1.00
87690,1058.00,1.00
87691,1066.00,0.99
87692,1075.00,1.00
87693,1084.00,1.00
87694,1086.00,0.99
87695,1079.00,0.99
87696,1090.00,1.00
87697,1099.00,1.00
87698,1103.00,0.99
87699,1103.00,1.00
87700,1096.00,0.99
87701,1096.00,0.99
87702,1093.00,1.00
87703,1097.00,0.99
87704,1097.00,0.99
87705,1097.00,1.00
87706,1096.00,1.00
87707,1101.00,1.00
87708,1101.00,0.99
87709,1096.00,1.00
87710,1091.00,1.00
87711,1094.00,1.00
87712,1098.00,1.00
87713,1092.00,1.00
87714,1097.00,1.00
87715,1097.00,1.00
87716,1102.00,0.99
87717,1111.00,1.00
87718,1111.00,1.00
87719,1114.00,1.00
87720,1112.00,0.99
87721,1115.00,1.00
87722,1121.00,1.00
87723,1125.00,1.00
87724,1133.00,0.99
87725,1134.00,1.00
87726,1134.00,0.99
87727,1130.00,1.00
87728,1137.00,0.99
87729,1143.00,1.00
87730,1138.00,1.00
87731,1139.00,0.99
87732,1140.00,1.00
87733,1138.00,1.00
87734,1122.00,1.00
87735,1126.00,1.00
87736,1120.00,0.99
87737,1128.00,1.00
87738,1123.00,1.00
87739,1117.00,0.99
87740,1113.00,0.98
87741,1109.00,1.00
87742,1111.00,1.00
87743,1113.00,1.00
87744,1114.00,1.00
87745,1109.00,1.00
87746,1107.00,1.00
87747,1110.00,1.00
87748,1107.00,1.00
87749,1098.00,1.00
87750,1099.00,1.00
87751,1102.00,1.00
87752,1107.00,1.00
87753,1109.00,1.00
87754,1107.00,1.00
87755,1104.00,0.99
87756,1094.00,1.00
87757,1098.00,0.99
87758,1109.00,1.00
87759,1111.00,0.99
87760,1108.00,0.99
87761,1113.00,0.99
87762,1121.00,1.00
87763,1113.00,1.00
87764,1107.00,1.00
87765,1111.00,1.00
87766,1100.00,0.99
87767,1092.00,1.00
87768,1082.00,0.99
87769,1084.00,1.00
87770,1086.00,1.00
87771,1083.00,1.00
87772,1075.00,0.00
87773,1075.00,0.00
87774,1075.00,0.00
87775,1075.00,0.00
87776,1075.00,0.00
87777,1075.00,0.00
87778,1092.00,1.00
87779,1096.00,1.00
87780,1084.00,1.00
87781,1081.00,0.99
87782,1089.00,1.00
87783,1098.00,0.99
87784,1090.00,1.00
87785,1089.00,1.00
87786,1083.00,1.00
87787,1083.00,0.99
87788,1086.00,0.99
87789,1088.00,1.00
87790,1091.00,1.00
87791,1100.00,0.99
87792,1094.00,1.00
87793,1089.00,1.00
87794,1086.00,1.00
87795,1093.00,1.00
87796,1098.00,0.99
87797,1105.00,1.00
87798,1104.00,1.00
87799,1099.00,1.00
87800,1100.00,1.00
87801,1105.00,1.00
87802,1101.00,1.00
87803,1102.00,0.99
87804,1100.00,1.00
87805,1103.00,1.00
87806,1097.00,0.99
87807,1103.00,1.00
87808,1101.00,1.00
87809,1108.00,1.00
87810,1112.00,0.99
87811,1110.00,0.99
87812,1113.00,0.99
87813,1117.00,1.00
87814,1116.00,0.99
87815,1123.00,1.00
87816,1126.00,0.99
87817,1124.00,1.00
87818,1114.00,1.00
87819,1117.00,1.00
87820,1116.00,0.99
87821,1110.00,1.00
87822,1101.00,1.00
87823,1095.00,0.99
87824,1106.00,0.99
87825,1100.00,1.00
87826,1100.00,1.00
87827,1099.00,1.00
87828,1102.00,1.00
87829,1115.00,1.00
87830,1117.00,0.99
87831,1120.00,0.99
87832,1105.00,1.00
87833,1102.00,1.00
87834,1108.00,0.99
87835,1112.00,0.99
87836,1111.00,0.99
87837,1107.00,1.00
87838,1107.00,1.00
87839,1121.00,1.00
87840,1124.00,1.00
87841,1125.00,0.99
87842,1127.00,1.00
87843,1130.00,0.99
87844,1116.00,1.00
87845,1115.00,0.99
87846,1100.00,0.98
87847,1097.00,1.00
87848,1095.00,0.99
87849,1094.00,1.00
87850,1098.00,1.00
87851,1102.00,0.99
87852,1095.00,1.00
87853,1093.00,1.00
87854,1089.00,1.00
87855,1093.00,0.99
87856,1101.00,0.99
87857,1114.00,0.99
87858,1116.00,0.99
87859,1120.00,0.99
87860,1130.00,1.00
87861,1132.00,0.99
87862,1131.00,0.99
87863,1132.00,0.99
87864,1140.00,0.99
87865,1150.00,0.99
87866,1156.00,1.00
87867,1153.00,1.00
87868,1165.00,1.00
87869,1168.00,0.99
87870,1165.00,1.00
87871,1168.00,1.00
87872,1161.00,0.99
87873,1165.00,1.00
87874,1168.00,0.96
87875,1165.00,0.97
87876,1172.00,0.99
87877,1179.00,0.99
87878,1173.00,0.98
87879,1172.00,1.00
87880,1168.00,1.00
87881,1166.00,0.99
87882,1169.00,0.99
87883,1183.00,0.99
87884,1177.00,1.00
87885,1174.00,1.00
87886,1186.00,1.00
87887,1187.00,0.99
87888,1183.00,0.99
87889,1182.00,0.99
87890,1182.00,1.00
87891,1177.00,1.00
87892,1181.00,1.00
87893,1171.00,1.00
87894,1170.00,1.00
87895,1174.00,1.00
87896,1181.00,1.00
87897,1189.00,0.99
87898,1192.00,0.99
87899,1196.00,1.00
87900,1196.00,0.99
87901,1193.00,0.99
87902,1195.00,1.00
87903,1193.00,0.99
87904,1187.00,0.00
87905,1199.00,1.00
87906,1212.00,1.00
87907,1212.00,1.00
87908,1212.00,1.00
87909,1220.00,1.00
87910,1230.00,1.00
87911,1243.00,1.00
87912,1248.00,0.96
87913,1250.00,0.98
87914,1246.00,0.99
87915,1244.00,1.00
87916,1242.00,0.99
87917,1241.00,1.00
87918,1246.00,1.00
87919,1237.00,0.99
87920,1237.00,0.99
87921,1244.00,1.00
87922,1242.00,0.99
87923,1247.00,0.99
87924,1246.00,0.00
87925,1252.00,1.00
87926,1254.00,1.00
87927,1252.00,1.00
87928,1253.00,0.96
87929,1248.00,0.98
87930,1244.00,0.99
87931,1245.00,0.98
87932,1246.00,1.00
87933,1243.00,1.00
87934,1236.00,1.00
87935,1231.00,0.99
87936,1229.00,1.00
87937,1235.00,0.98
87938,1232.00,0.99
87939,1237.00,0.99
87940,1234.00,0.99
87941,1226.00,0.98
87942,1226.00,0.99
87943,1218.00,1.00
87944,1220.00,1.00
87945,1217.00,1.00
87946,1217.00,1.00
87947,1211.00,1.00
87948,1208.00,1.00
87949,1199.00,1.00
87950,1192.00,1.00
87951,1194.00,1.00
87952,1197.00,0.99
87953,1201.00,1.00
87954,1200.00,1.00
87955,1201.00,1.00
87956,1194.00,0.99
87957,1192.00,0.99
87958,1196.00,0.99
87959,1190.00,0.99
87960,1189.00,0.99
87961,1189.00,0.98
87962,1189.00,0.99
87963,1184.00,1.00
87964,1178.00,1.00
87965,1189.00,1.00
87966,1193.00,0.99
87967,1199.00,0.99
87968,1203.00,0.99
87969,1207.00,0.99
87970,1206.00,1.00
87971,1205.00,0.99
87972,1206.00,0.99
87973,1214.00,0.99
87974,1218.00,0.98
87975,1223.00,0.99
87976,1220.00,1.00
87977,1219.00,0.99
87978,1216.00,0.99
87979,1213.00,1.00
87980,1201.00,1.00
87981,1192.00,0.99
87982,1195.00,1.00
87983,1190.00,1.00
87984,1180.00,1.00
87985,1182.00,1.00
87986,1180.00,1.00
87987,1184.00,0.99
87988,1186.00,1.00
87989,1192.00,0.99
87990,1184.00,1.00
87991,1179.00,0.99
87992,1175.00,0.99
87993,1171.00,1.00
87994,1162.00,1.00
87995,1160.00,0.99
87996,1172.00,1.00
87997,1170.00,0.99
87998,1172.00,0.97
87999,1165.00,1.00
88000,1162.00,0.98
88001,1157.00,0.99
88002,1152.00,1.00
88003,1159.00,0.99
88004,1165.00,1.00
88005,1163.00,1.00
88006,1162.00,0.99
88007,1170.00,1.00
88008,1175.00,0.99
88009,1166.00,1.00
88010,1165.00,1.00
88011,1161.00,1.00
88012,1157.00,0.99
88013,1156.00,1.00
88014,1152.00,1.00
88015,1158.00,0.99
88016,1162.00,0.99
88017,1172.00,1.00
88018,1175.00,1.00
88019,1181.00,1.00
88020,1169.00,1.00
88021,1184.00,1.00
88022,1178.00,0.99
88023,1172.00,0.99
88024,1167.00,0.99
88025,1155.00,1.00
88026,1149.00,0.99
88027,1152.00,1.00
88028,1147.00,0.99
88029,1147.00,1.00
88030,1150.00,0.99
88031,1150.00,1.00
88032,1154.00,0.99
88033,1167.00,0.99
88034,1163.00,1.00
88035,1151.00,0.99
88036,1151.00,1.00
88037,1155.00,1.00
88038,1144.00,0.99
88039,1142.00,0.99
88040,1147.00,1.00
88041,1147.00,0.97
88042,1155.00,0.99
88043,1156.00,1.00
88044,1156.00,0.99
88045,1165.00,1.00
88046,1173.00,1.00
88047,1165.00,1.00
88048,1174.00,1.00
88049,1172.00,0.99
88050,1164.00,0.99
88051,1167.00,0.99
88052,1166.00,1.00
88053,1175.00,0.99
88054,1181.00,0.99
88055,1185.00,1.00
88056,1178.00,1.00
88057,1164.00,0.99
88058,1166.00,1.00
88059,1166.00,1.00
88060,1164.00,1.00
88061,1163.00,1.00
88062,1150.00,1.00
88063,1154.00,0.99
88064,1173.00,1.00
88065,1174.00,0.99
88066,1173.00,1.00
88067,1173.00,1.00
88068,1168.00,0.98
88069,1163.00,0.99
88070,1165.00,1.00
88071,1167.00,1.00
88072,1165.00,1.00
88073,1160.00,1.00
88074,1161.00,1.00
88075,1156.00,0.99
88076,1156.00,1.00
88077,1157.00,1.00
88078,1152.00,1.00
88079,1151.00,0.99
88080,1144.00,0.99
88081,1138.00,1.00
88082,1144.00,1.00
88083,1151.00,0.99
88084,1155.00,0.99
88085,1153.00,1.00
88086,1157.00,0.99
88087,1159.00,1.00
88088,1172.00,0.98
88089,1171.00,1.00
88090,1173.00,1.00
88091,1175.00,1.00
88092,1167.00,1.00
88093,1170.00,1.00
88094,1167.00,1.00
88095,1171.00,1.00
88096,1174.00,0.99
88097,1170.00,1.00
88098,1172.00,1.00
88099,1178.00,1.00
88100,1185.00,1.00
88101,1185.00,0.99
88102,1181.00,1.00
88103,1170.00,0.99
88104,1173.00,1.00
88105,1179.00,0.99
88106,1184.00,0.99
88107,1186.00,0.99
88108,1181.00,1.00
88109,1181.00,1.00
88110,1185.00,0.99
88111,1185.00,1.00
88112,1180.00,0.99
88113,1180.00,0.99
88114,1177.00,0.99
88115,1171.00,1.00
88116,1174.00,0.99
88117,1164.00,0.99
88118,1166.00,1.00
88119,1162.00,1.00
88120,1159.00,0.99
88121,1164.00,1.00
88122,1174.00,1.00
88123,1171.00,0.99
88124,1166.00,0.99
88125,1158.00,1.00
88126,1151.00,0.99
88127,1153.00,1.00
88128,1161.00,1.00
88129,1171.00,1.00
88130,1182.00,1.00
88131,1186.00,0.99
88132,1184.00,0.99
88133,1191.00,1.00
88134,1195.00,0.99
88135,1186.00,1.00
88136,1190.00,1.00
88137,1190.00,1.00
88138,1185.00,0.99
88139,1190.00,0.99
88140,1196.00,1.00
88141,1193.00,1.00
88142,1202.00,1.00
88143,1211.00,1.00
88144,1218.00,1.00
88145,1219.00,1.00
88146,1218.00,1.00
88147,1227.00,1.00
88148,1241.00,1.00
88149,1245.00,1.00
88150,1244.00,1.00
88151,1246.00,1.00
88152,1242.00,1.00
88153,1239.00,0.99
88154,1238.00,0.99
88155,1235.00,0.99
88156,1234.00,1.00
88157,1231.00,1.00
88158,1219.00,1.00
88159,1221.00,1.00
88160,1217.00,0.99
88161,1221.00,1.00
88162,1217.00,0.99
88163,1219.00,0.98
88164,1223.00,1.00
88165,1208.00,1.00
88166,1196.00,1.00
88167,1180.00,1.00
88168,1179.00,0.99
88169,1168.00,0.99
88170,1163.00,1.00
88171,1156.00,1.00
88172,1169.00,1.00
88173,1172.00,1.00
88174,1174.00,0.99
88175,1187.00,0.99
88176,1189.00,1.00
88177,1196.00,0.99
88178,1206.00,1.00
88179,1199.00,1.00
88180,1197.00,0.99
88181,1198.00,1.00
88182,1195.00,0.99
88183,1184.00,0.99
88184,1188.00,0.99
88185,1196.00,1.00
88186,1199.00,1.00
88187,1195.00,0.99
88188,1199.00,0.99
88189,1198.00,0.99
88190,1193.00,1.00
88191,1189.00,1.00
88192,1180.00,0.99
88193,1184.00,1.00
88194,1188.00,0.99
88195,1180.00,0.99
88196,1176.00,1.00
88197,1173.00,0.99
88198,1163.00,1.00
88199,1159.00,1.00
88200,1159.00,0.99
88201,1153.00,1.00
88202,1145.00,0.99
88203,1138.00,1.00
88204,1129.00,1.00
88205,1134.00,1.00
88206,1135.00,1.00
88207,1138.00,0.99
88208,1137.00,0.99
88209,1141.00,1.00
88210,1138.00,0.99
88211,1125.00,1.00
88212,1118.00,1.00
88213,1113.00,0.99
88214,1098.00,1.00
88215,1101.00,1.00
88216,1097.00,0.99
88217,1099.00,1.00
88218,1103.00,1.00
88219,1119.00,1.00
88220,1123.00,1.00
88221,1120.00,1.00
88222,1118.00,0.99
88223,1119.00,1.00
88224,1115.00,0.99
88225,1114.00,0.99
88226,1115.00,1.00
88227,1110.00,1.00
88228,1114.00,1.00
88229,1118.00,1.00
88230,1119.00,1.00
88231,1123.00,1.00
88232,1123.00,1.00
88233,1121.00,1.00
88234,1121.00,1.00
88235,1118.00,0.99
88236,1112.00,1.00
88237,1104.00,0.99
88238,1100.00,1.00
88239,1104.00,0.99
88240,1106.00,0.99
88241,1107.00,1.00
88242,1107.00,0.99
88243,1106.00,0.99
88244,1110.00,1.00
88245,1114.00,0.99
88246,1112.00,1.00
88247,1114.00,1.00
88248,1114.00,0.99
88249,1109.00,0.99
88250,1115.00,1.00
88251,1126.00,0.99
88252,1132.00,0.99
88253,1130.00,1.00
88254,1138.00,1.00
88255,1137.00,0.99
88256,1134.00,0.99
88257,1137.00,0.99
88258,1137.00,0.99
88259,1137.00,0.99
88260,1130.00,0.99
88261,1133.00,0.99
88262,1150.00,0.99
88263,1151.00,1.00
88264,1166.00,0.99
88265,1171.00,0.99
88266,1173.00,0.98
88267,1173.00,0.99
88268,1165.00,1.00
88269,1174.00,0.99
88270,1182.00,0.99
88271,1176.00,0.99
88272,1171.00,1.00
88273,1184.00,0.99
88274,1184.00,0.99
88275,1190.00,1.00
88276,1194.00,0.99
88277,1195.00,1.00
88278,1192.00,0.99
88279,1190.00,1.00
88280,1187.00,1.00
88281,1183.00,0.99
88282,1181.00,0.99
88283,1182.00,0.99
88284,1197.00,0.99
88285,1204.00,1.00
88286,1195.00,0.99
88287,1190.00,0.99
88288,1191.00,0.99
88289,1192.00,1.00
88290,1192.00,0.99
88291,1200.00,1.00
88292,1198.00,1.00
88293,1194.00,1.00
88294,1188.00,1.00
88295,1195.00,0.99
88296,1188.00,1.00
88297,1181.00,0.99
88298,1174.00,1.00
88299,1181.00,0.99
88300,1179.00,1.00
88301,1178.00,1.00
88302,1180.00,0.99
88303,1178.00,1.00
88304,1169.00,1.00
88305,1174.00,0.99
88306,1177.00,1.00
88307,1178.00,0.99
88308,1177.00,1.00
88309,1174.00,1.00
88310,1181.00,1.00
88311,1175.00,1.00
88312,1176.00,0.99
88313,1179.00,1.00
88314,1180.00,1.00
88315,1183.00,0.99
88316,1188.00,1.00
88317,1187.00,0.99
88318,1186.00,1.00
88319,1188.00,0.99
88320,1184.00,1.00
88321,1175.00,0.99
88322,1169.00,0.99
88323,1172.00,0.99
88324,1167.00,1.00
88325,1148.00,0.98
88326,1145.00,0.99
88327,1138.00,1.00
88328,1136.00,0.99
88329,1134.00,1.00
88330,1132.00,1.00
88331,1131.00,1.00
88332,1129.00,1.00
88333,1126.00,0.99
88334,1124.00,0.99
88335,1116.00,0.99
88336,1118.00,0.99
88337,1112.00,0.99
88338,1111.00,1.00
88339,1116.00,1.00
88340,1117.00,1.00
88341,1116.00,1.00
88342,1117.00,0.99
88343,1114.00,1.00
88344,1106.00,0.98
88345,1106.00,1.00
88346,1108.00,0.99
88347,1114.00,0.98
88348,1116.00,1.00
88349,1115.00,0.99
88350,1117.00,0.99
88351,1114.00,0.99
88352,1129.00,0.99
88353,1127.00,0.99
88354,1125.00,0.99
88355,1119.00,0.99
88356,1112.00,0.99
88357,1113.00,0.99
88358,1124.00,1.00
88359,1119.00,0.99
88360,1129.00,0.99
88361,1129.00,0.99
88362,1141.00,0.99
88363,1141.00,1.00
88364,1143.00,0.99
88365,1138.00,0.99
88366,1135.00,1.00
88367,1131.00,0.99
88368,1125.00,1.00
88369,1102.00,0.99
88370,1094.00,0.99
88371,1095.00,1.00
88372,1099.00,1.00
88373,1102.00,1.00
88374,1105.00,0.99
88375,1107.00,0.99
88376,1099.00,0.99
88377,1110.00,0.99
88378,1107.00,0.99
88379,1101.00,1.00
88380,1103.00,0.99
88381,1099.00,0.99
88382,1096.00,1.00
88383,1095.00,1.00
88384,1095.00,0.97
88385,1103.00,0.99
88386,1104.00,0.99
